"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Brigus (T), Newfoundland and Labrador","2016A00051001446","Persons","249","units","0","v1138979215","110","689","","","","0"
"2021","Brigus (T), Newfoundland and Labrador","2016A00051001446","Persons","249","units","0","v1138979215","110","663","","","","0"
"2020","Division No. 10, Subd. D (SNO), Newfoundland and Labrador","2016A00051010029","Persons","249","units","0","v1138979216","111","674","","","","0"
"2021","Division No. 10, Subd. D (SNO), Newfoundland and Labrador","2016A00051010029","Persons","249","units","0","v1138979216","111","672","","","","0"
"2020","Badger (T), Newfoundland and Labrador","2016A00051006026","Persons","249","units","0","v1138979217","112","701","","","","0"
"2021","Badger (T), Newfoundland and Labrador","2016A00051006026","Persons","249","units","0","v1138979217","112","701","","","","0"
"2020","Division No.  3, Subd. H (SNO), Newfoundland and Labrador","2016A00051003031","Persons","249","units","0","v1138979218","113","620","","","","0"
"2021","Division No.  3, Subd. H (SNO), Newfoundland and Labrador","2016A00051003031","Persons","249","units","0","v1138979218","113","586","","","","0"
"2020","Embree (T), Newfoundland and Labrador","2016A00051008043","Persons","249","units","0","v1138979219","114","687","","","","0"
"2021","Embree (T), Newfoundland and Labrador","2016A00051008043","Persons","249","units","0","v1138979219","114","742","","","","0"
"2020","Cox's Cove (T), Newfoundland and Labrador","2016A00051005023","Persons","249","units","0","v1138979220","115","681","","","","0"
"2021","Cox's Cove (T), Newfoundland and Labrador","2016A00051005023","Persons","249","units","0","v1138979220","115","675","","","","0"
"2020","Conception Harbour (T), Newfoundland and Labrador","2016A00051001461","Persons","249","units","0","v1138979221","116","694","","","","0"
"2021","Conception Harbour (T), Newfoundland and Labrador","2016A00051001461","Persons","249","units","0","v1138979221","116","655","","","","0"
"2020","Division No.  6, Subd. C (SNO), Newfoundland and Labrador","2016A00051006014","Persons","249","units","0","v1138979222","117","653","","","","0"
"2021","Division No.  6, Subd. C (SNO), Newfoundland and Labrador","2016A00051006014","Persons","249","units","0","v1138979222","117","683","","","","0"
"2020","Salmon Cove (T), Newfoundland and Labrador","2016A00051001361","Persons","249","units","0","v1138979223","118","685","","","","0"
"2021","Salmon Cove (T), Newfoundland and Labrador","2016A00051001361","Persons","249","units","0","v1138979223","118","632","","","","0"
"2020","Port Saunders (T), Newfoundland and Labrador","2016A00051009019","Persons","249","units","0","v1138979224","119","632","","","","0"
"2021","Port Saunders (T), Newfoundland and Labrador","2016A00051009019","Persons","249","units","0","v1138979224","119","634","","","","0"
"2020","Heart's Delight-Islington (T), Newfoundland and Labrador","2016A00051001312","Persons","249","units","0","v1138979225","120","658","","","","0"
"2021","Heart's Delight-Islington (T), Newfoundland and Labrador","2016A00051001312","Persons","249","units","0","v1138979225","120","656","","","","0"
"2020","Norris Point (T), Newfoundland and Labrador","2016A00051009012","Persons","249","units","0","v1138979226","121","635","","","","0"
"2021","Norris Point (T), Newfoundland and Labrador","2016A00051009012","Persons","249","units","0","v1138979226","121","628","","","","0"
"2020","Dover (T), Newfoundland and Labrador","2016A00051007057","Persons","249","units","0","v1138979227","122","623","","","","0"
"2021","Dover (T), Newfoundland and Labrador","2016A00051007057","Persons","249","units","0","v1138979227","122","595","","","","0"
"2020","Norman's Cove-Long Cove (T), Newfoundland and Labrador","2016A00051001285","Persons","249","units","0","v1138979228","123","650","","","","0"
"2021","Norman's Cove-Long Cove (T), Newfoundland and Labrador","2016A00051001285","Persons","249","units","0","v1138979228","123","651","","","","0"
"2020","Isle aux Morts (T), Newfoundland and Labrador","2016A00051003032","Persons","249","units","0","v1138979229","124","611","","","","0"
"2021","Isle aux Morts (T), Newfoundland and Labrador","2016A00051003032","Persons","249","units","0","v1138979229","124","603","","","","0"
"2020","King's Point (T), Newfoundland and Labrador","2016A00051008069","Persons","249","units","0","v1138979230","125","626","","","","0"
"2021","King's Point (T), Newfoundland and Labrador","2016A00051008069","Persons","249","units","0","v1138979230","125","604","","","","0"
"2020","Division No.  1, Subd. A (SNO), Newfoundland and Labrador","2016A00051001259","Persons","249","units","0","v1138979231","126","659","","","","0"
"2021","Division No.  1, Subd. A (SNO), Newfoundland and Labrador","2016A00051001259","Persons","249","units","0","v1138979231","126","671","","","","0"
"2020","Division No.  1, Subd. O (SNO), Newfoundland and Labrador","2016A00051001452","Persons","249","units","0","v1138979232","127","685","","","","0"
"2021","Division No.  1, Subd. O (SNO), Newfoundland and Labrador","2016A00051001452","Persons","249","units","0","v1138979232","127","685","","","","0"
"2020","Colliers (T), Newfoundland and Labrador","2016A00051001456","Persons","249","units","0","v1138979233","128","653","","","","0"
"2021","Colliers (T), Newfoundland and Labrador","2016A00051001456","Persons","249","units","0","v1138979233","128","656","","","","0"
"2020","South River (T), Newfoundland and Labrador","2016A00051001434","Persons","249","units","0","v1138979234","129","655","","","","0"
"2021","South River (T), Newfoundland and Labrador","2016A00051001434","Persons","249","units","0","v1138979234","129","655","","","","0"
"2020","Avondale (T), Newfoundland and Labrador","2016A00051001464","Persons","249","units","0","v1138979235","130","650","","","","0"
"2021","Avondale (T), Newfoundland and Labrador","2016A00051001464","Persons","249","units","0","v1138979235","130","650","","","","0"
"2020","Division No.  9, Subd. D (SNO), Newfoundland and Labrador","2016A00051009031","Persons","249","units","0","v1138979236","131","587","","","","0"
"2021","Division No.  9, Subd. D (SNO), Newfoundland and Labrador","2016A00051009031","Persons","249","units","0","v1138979236","131","581","","","","0"
"2020","Old Perlican (T), Newfoundland and Labrador","2016A00051001343","Persons","249","units","0","v1138979237","132","631","","","","0"
"2021","Old Perlican (T), Newfoundland and Labrador","2016A00051001343","Persons","249","units","0","v1138979237","132","643","","","","0"
"2020","Buchans (T), Newfoundland and Labrador","2016A00051006031","Persons","249","units","0","v1138979238","133","609","","","","0"
"2021","Buchans (T), Newfoundland and Labrador","2016A00051006031","Persons","249","units","0","v1138979238","133","621","","","","0"
"2020","Lawn (T), Newfoundland and Labrador","2016A00051002011","Persons","249","units","0","v1138979239","134","580","","","","0"
"2021","Lawn (T), Newfoundland and Labrador","2016A00051002011","Persons","249","units","0","v1138979239","134","584","","","","0"
"2020","Burnt Islands (T), Newfoundland and Labrador","2016A00051003033","Persons","249","units","0","v1138979240","135","597","","","","0"
"2021","Burnt Islands (T), Newfoundland and Labrador","2016A00051003033","Persons","249","units","0","v1138979240","135","584","","","","0"
"2020","Meadows (T), Newfoundland and Labrador","2016A00051005025","Persons","249","units","0","v1138979241","136","506","","","","0"
"2021","Meadows (T), Newfoundland and Labrador","2016A00051005025","Persons","249","units","0","v1138979241","136","501","","","","0"
"2020","St. Lunaire-Griquet (T), Newfoundland and Labrador","2016A00051009032","Persons","249","units","0","v1138979242","137","585","","","","0"
"2021","St. Lunaire-Griquet (T), Newfoundland and Labrador","2016A00051009032","Persons","249","units","0","v1138979242","137","563","","","","0"
"2020","Cormack (T), Newfoundland and Labrador","2016A00051005014","Persons","249","units","0","v1138979243","138","594","","","","0"
"2021","Cormack (T), Newfoundland and Labrador","2016A00051005014","Persons","249","units","0","v1138979243","138","602","","","","0"
"2020","Point Leamington (T), Newfoundland and Labrador","2016A00051008049","Persons","249","units","0","v1138979244","139","566","","","","0"
"2021","Point Leamington (T), Newfoundland and Labrador","2016A00051008049","Persons","249","units","0","v1138979244","139","561","","","","0"
"2020","St. Jacques-Coomb's Cove (T), Newfoundland and Labrador","2016A00051003003","Persons","249","units","0","v1138979245","140","589","","","","0"
"2021","St. Jacques-Coomb's Cove (T), Newfoundland and Labrador","2016A00051003003","Persons","249","units","0","v1138979245","140","574","","","","0"
"2020","Hopedale (T), Newfoundland and Labrador","2016A00051011030","Persons","249","units","0","v1138979246","141","617","","","","0"
"2021","Hopedale (T), Newfoundland and Labrador","2016A00051011030","Persons","249","units","0","v1138979246","141","634","","","","0"
"2020","Appleton (T), Newfoundland and Labrador","2016A00051006011","Persons","249","units","0","v1138979247","142","614","","","","0"
"2021","Appleton (T), Newfoundland and Labrador","2016A00051006011","Persons","249","units","0","v1138979247","142","607","","","","0"
"2020","Port au Port East (T), Newfoundland and Labrador","2016A00051004021","Persons","249","units","0","v1138979248","143","557","","","","0"
"2021","Port au Port East (T), Newfoundland and Labrador","2016A00051004021","Persons","249","units","0","v1138979248","143","556","","","","0"
"2020","North River (T), Newfoundland and Labrador","2016A00051001426","Persons","249","units","0","v1138979249","144","550","","","","0"
"2021","North River (T), Newfoundland and Labrador","2016A00051001426","Persons","249","units","0","v1138979249","144","575","","","","0"
"2020","Garnish (T), Newfoundland and Labrador","2016A00051002021","Persons","249","units","0","v1138979250","145","522","","","","0"
"2021","Garnish (T), Newfoundland and Labrador","2016A00051002021","Persons","249","units","0","v1138979250","145","538","","","","0"
"2020","Division No.  2, Subd. C (SNO), Newfoundland and Labrador","2016A00051002031","Persons","249","units","0","v1138979251","146","607","","","","0"
"2021","Division No.  2, Subd. C (SNO), Newfoundland and Labrador","2016A00051002031","Persons","249","units","0","v1138979251","146","579","","","","0"
"2020","Musgravetown (T), Newfoundland and Labrador","2016A00051007032","Persons","249","units","0","v1138979252","147","545","","","","0"
"2021","Musgravetown (T), Newfoundland and Labrador","2016A00051007032","Persons","249","units","0","v1138979252","147","554","","","","0"
"2020","Division No.  6, Subd. D (SNO), Newfoundland and Labrador","2016A00051006001","Persons","249","units","0","v1138979253","148","557","","","","0"
"2021","Division No.  6, Subd. D (SNO), Newfoundland and Labrador","2016A00051006001","Persons","249","units","0","v1138979253","148","557","","","","0"
"2020","L'Anse au Loup (T), Newfoundland and Labrador","2016A00051010002","Persons","249","units","0","v1138979254","149","574","","","","0"
"2021","L'Anse au Loup (T), Newfoundland and Labrador","2016A00051010002","Persons","249","units","0","v1138979254","149","571","","","","0"
"2020","Division No.  2, Subd. K (SNO), Newfoundland and Labrador","2016A00051002048","Persons","249","units","0","v1138979255","150","525","","","","0"
"2021","Division No.  2, Subd. K (SNO), Newfoundland and Labrador","2016A00051002048","Persons","249","units","0","v1138979255","150","533","","","","0"
"2020","Trout River (T), Newfoundland and Labrador","2016A00051009010","Persons","249","units","0","v1138979256","151","529","","","","0"
"2021","Trout River (T), Newfoundland and Labrador","2016A00051009010","Persons","249","units","0","v1138979256","151","521","","","","0"
"2020","Birchy Bay (T), Newfoundland and Labrador","2016A00051008038","Persons","249","units","0","v1138979257","152","543","","","","0"
"2021","Birchy Bay (T), Newfoundland and Labrador","2016A00051008038","Persons","249","units","0","v1138979257","152","529","","","","0"
"2020","North West River (T), Newfoundland and Labrador","2016A00051010022","Persons","249","units","0","v1138979258","153","556","","","","0"
"2021","North West River (T), Newfoundland and Labrador","2016A00051010022","Persons","249","units","0","v1138979258","153","500","","","","0"
"2020","Division No.  1, Subd. F (SNO), Newfoundland and Labrador","2016A00051001321","Persons","249","units","0","v1138979259","154","535","","","","0"
"2021","Division No.  1, Subd. F (SNO), Newfoundland and Labrador","2016A00051001321","Persons","249","units","0","v1138979259","154","501","","","","0"
"2020","Lewin's Cove (T), Newfoundland and Labrador","2016A00051002002","Persons","249","units","0","v1138979260","155","465","","","","0"
"2021","Lewin's Cove (T), Newfoundland and Labrador","2016A00051002002","Persons","249","units","0","v1138979260","155","498","","","","0"
"2020","Division No.  8, Subd. E (SNO), Newfoundland and Labrador","2016A00051008046","Persons","249","units","0","v1138979261","156","456","","","","0"
"2021","Division No.  8, Subd. E (SNO), Newfoundland and Labrador","2016A00051008046","Persons","249","units","0","v1138979261","156","456","","","","0"
"2020","McIvers (T), Newfoundland and Labrador","2016A00051005022","Persons","249","units","0","v1138979262","157","536","","","","0"
"2021","McIvers (T), Newfoundland and Labrador","2016A00051005022","Persons","249","units","0","v1138979262","157","535","","","","0"
"2020","Englee (T), Newfoundland and Labrador","2016A00051009004","Persons","249","units","0","v1138979263","158","490","","","","0"
"2021","Englee (T), Newfoundland and Labrador","2016A00051009004","Persons","249","units","0","v1138979263","158","496","","","","0"
"2020","Lark Harbour (T), Newfoundland and Labrador","2016A00051005024","Persons","249","units","0","v1138979264","159","534","","","","0"
"2021","Lark Harbour (T), Newfoundland and Labrador","2016A00051005024","Persons","249","units","0","v1138979264","159","525","","","","0"
"2020","Division No.  1, Subd. X (SNO), Newfoundland and Labrador","2016A00051001203","Persons","249","units","0","v1138979265","160","513","","","","0"
"2021","Division No.  1, Subd. X (SNO), Newfoundland and Labrador","2016A00051001203","Persons","249","units","0","v1138979265","160","539","","","","0"
"2020","Reidville (T), Newfoundland and Labrador","2016A00051005009","Persons","249","units","0","v1138979266","161","544","","","","0"
"2021","Reidville (T), Newfoundland and Labrador","2016A00051005009","Persons","249","units","0","v1138979266","161","576","","","","0"
